strategy,query_id,type,repeat,latency_us,candidate_count,filter_queries,inverted_lookups,posting_records_read,full_tag_distance_computations
prefuzz,enron_051292,text,0,55,1,6,6,6,1
prefuzz,enron_051339,text,0,55,1,6,6,6,1
prefuzz,enron_051404,text,0,62,1,6,6,6,1
prefuzz,enron_051425,text,0,2,0,6,0,0,0
prefuzz,enron_051663,text,0,2,0,6,0,0,0
prefuzz,enron_051715,text,0,2,0,6,0,0,0
prefuzz,enron_000036,text,1,2,0,6,0,0,0
prefuzz,enron_000068,text,1,8,0,6,1,0,0
prefuzz,enron_000075,text,1,1,0,6,0,0,0
prefuzz,enron_000102,text,1,2,0,6,0,0,0
prefuzz,enron_000166,text,1,2,0,6,0,0,0
prefuzz,enron_000263,text,1,1,0,6,0,0,0
prefuzz,enron_000283,text,1,55,1,6,6,6,1
prefuzz,enron_000406,text,1,43,1,6,6,6,1
prefuzz,enron_000570,text,1,2,0,6,0,0,0
prefuzz,enron_000671,text,1,2,0,6,0,0,0
prefuzz,enron_000704,text,1,1,0,6,0,0,0
prefuzz,enron_000721,text,1,1,0,6,0,0,0
prefuzz,enron_000778,text,1,2,0,6,0,0,0
prefuzz,enron_000864,text,1,1,0,6,0,0,0
prefuzz,enron_000867,text,1,1,0,6,0,0,0
prefuzz,enron_000927,text,1,2,0,6,0,0,0
prefuzz,enron_000963,text,1,49,1,6,6,6,1
prefuzz,enron_000976,text,1,2,0,6,0,0,0
prefuzz,enron_000979,text,1,2,0,6,0,0,0
prefuzz,enron_001066,text,1,45,1,6,6,6,1
prefuzz,enron_001200,text,1,58,3,6,6,18,3
prefuzz,enron_001228,text,1,2,0,6,0,0,0
prefuzz,enron_001275,text,1,2,0,6,0,0,0
prefuzz,enron_001276,text,1,2,0,6,0,0,0
prefuzz,enron_001325,text,1,82,7,6,6,42,7
prefuzz,enron_001331,text,1,1,0,6,0,0,0
prefuzz,enron_001423,text,1,1,0,6,0,0,0
prefuzz,enron_001431,text,1,2,0,6,0,0,0
prefuzz,enron_001443,text,1,1,0,6,0,0,0
prefuzz,enron_001446,text,1,1,0,6,0,0,0
prefuzz,enron_001495,text,1,1,0,6,0,0,0
prefuzz,enron_001504,text,1,1,0,6,0,0,0
prefuzz,enron_001513,text,1,1,0,6,0,0,0
prefuzz,enron_001603,text,1,1,0,6,0,0,0
prefuzz,enron_001617,text,1,1,0,6,0,0,0
prefuzz,enron_001731,text,1,1,0,6,0,0,0
prefuzz,enron_001808,text,1,58,2,6,6,13,3
prefuzz,enron_001864,text,1,1,0,6,0,0,0
prefuzz,enron_001963,text,1,41,1,6,6,6,1
prefuzz,enron_001993,text,1,51,2,6,6,12,2
prefuzz,enron_002051,text,1,44,1,6,6,6,1
prefuzz,enron_002091,text,1,41,1,6,6,6,1
prefuzz,enron_002186,text,1,2,0,6,0,0,0
prefuzz,enron_002207,text,1,2,0,6,0,0,0
prefuzz,enron_002248,text,1,1,0,6,0,0,0
prefuzz,enron_002448,text,1,1,0,6,0,0,0
prefuzz,enron_002463,text,1,2,0,6,0,0,0
prefuzz,enron_002474,text,1,2,0,6,0,0,0
prefuzz,enron_002551,text,1,2,0,6,0,0,0
prefuzz,enron_002553,text,1,1,0,6,0,0,0
prefuzz,enron_002598,text,1,2,0,6,0,0,0
prefuzz,enron_002619,text,1,2,0,6,0,0,0
prefuzz,enron_002631,text,1,2,0,6,0,0,0
prefuzz,enron_002660,text,1,1,0,6,0,0,0
prefuzz,enron_002663,text,1,2,0,6,0,0,0
prefuzz,enron_002701,text,1,44,1,6,6,6,1
prefuzz,enron_002793,text,1,1,0,6,0,0,0
prefuzz,enron_002910,text,1,44,1,6,6,6,1
prefuzz,enron_002915,text,1,1,0,6,0,0,0
prefuzz,enron_002938,text,1,1,0,6,0,0,0
prefuzz,enron_002944,text,1,1,0,6,0,0,0
prefuzz,enron_003055,text,1,2,0,6,0,0,0
prefuzz,enron_003099,text,1,1,0,6,0,0,0
prefuzz,enron_003206,text,1,41,1,6,6,6,1
prefuzz,enron_003214,text,1,51,2,6,6,12,2
prefuzz,enron_003224,text,1,60,3,6,6,18,3
prefuzz,enron_003314,text,1,2,0,6,0,0,0
prefuzz,enron_003334,text,1,1,0,6,0,0,0
prefuzz,enron_003336,text,1,115,11,6,6,66,11
prefuzz,enron_003385,text,1,1,0,6,0,0,0
prefuzz,enron_003490,text,1,1,0,6,0,0,0
prefuzz,enron_003616,text,1,71,5,6,6,30,5
prefuzz,enron_003722,text,1,76,6,6,6,36,6
prefuzz,enron_003793,text,1,1,0,6,0,0,0
prefuzz,enron_003853,text,1,2,0,6,0,0,0
prefuzz,enron_003931,text,1,2,0,6,0,0,0
prefuzz,enron_003936,text,1,1,0,6,0,0,0
prefuzz,enron_003979,text,1,1,0,6,0,0,0
prefuzz,enron_004033,text,1,44,1,6,6,6,1
prefuzz,enron_004082,text,1,2,0,6,0,0,0
prefuzz,enron_004266,text,1,1,0,6,0,0,0
prefuzz,enron_004285,text,1,1,0,6,0,0,0
prefuzz,enron_004319,text,1,2,0,6,0,0,0
prefuzz,enron_004399,text,1,2,0,6,0,0,0
prefuzz,enron_004409,text,1,41,1,6,6,6,1
prefuzz,enron_004416,text,1,2,0,6,0,0,0
prefuzz,enron_004501,text,1,1,0,6,0,0,0
prefuzz,enron_004503,text,1,1,0,6,0,0,0
prefuzz,enron_004558,text,1,45,1,6,6,6,1
prefuzz,enron_004626,text,1,2,0,6,0,0,0
prefuzz,enron_004629,text,1,1,0,6,0,0,0
prefuzz,enron_004768,text,1,1,0,6,0,0,0
prefuzz,enron_004820,text,1,2,0,6,0,0,0
prefuzz,enron_004915,text,1,2,0,6,0,0,0
prefuzz,enron_005066,text,1,1,0,6,0,0,0
prefuzz,enron_005104,text,1,2,0,6,0,0,0
prefuzz,enron_005207,text,1,2,0,6,0,0,0
prefuzz,enron_005284,text,1,1,0,6,0,0,0
prefuzz,enron_005318,text,1,2,0,6,0,0,0
prefuzz,enron_005350,text,1,1,0,6,0,0,0
prefuzz,enron_005393,text,1,2,0,6,0,0,0
prefuzz,enron_005395,text,1,1,0,6,0,0,0
prefuzz,enron_005402,text,1,1,0,6,0,0,0
prefuzz,enron_005420,text,1,2,0,6,0,0,0
prefuzz,enron_005452,text,1,1,0,6,0,0,0
prefuzz,enron_005457,text,1,1,0,6,0,0,0
prefuzz,enron_005530,text,1,1,0,6,0,0,0
prefuzz,enron_005539,text,1,1,0,6,0,0,0
prefuzz,enron_005563,text,1,1,0,6,0,0,0
prefuzz,enron_005587,text,1,41,1,6,6,6,1
prefuzz,enron_005632,text,1,1,0,6,0,0,0
prefuzz,enron_005636,text,1,2,0,6,0,0,0
prefuzz,enron_005743,text,1,2,0,6,0,0,0
prefuzz,enron_005787,text,1,1,0,6,0,0,0
prefuzz,enron_005880,text,1,2,0,6,0,0,0
prefuzz,enron_005922,text,1,1,0,6,0,0,0
prefuzz,enron_005965,text,1,1,0,6,0,0,0
prefuzz,enron_006008,text,1,41,1,6,6,6,1
prefuzz,enron_006107,text,1,45,1,6,6,6,1
prefuzz,enron_006321,text,1,1,0,6,0,0,0
prefuzz,enron_006348,text,1,1,0,6,0,0,0
prefuzz,enron_006350,text,1,1,0,6,0,0,0
prefuzz,enron_006351,text,1,46,1,6,6,6,1
prefuzz,enron_006389,text,1,43,1,6,6,6,1
prefuzz,enron_006400,text,1,2,0,6,0,0,0
prefuzz,enron_006470,text,1,43,1,6,6,6,1
prefuzz,enron_006498,text,1,1,0,6,0,0,0
prefuzz,enron_006520,text,1,2,0,6,0,0,0
prefuzz,enron_006540,text,1,1,0,6,0,0,0
prefuzz,enron_006545,text,1,1,0,6,0,0,0
prefuzz,enron_006581,text,1,1,0,6,0,0,0
prefuzz,enron_006667,text,1,2,0,6,0,0,0
prefuzz,enron_006745,text,1,1,0,6,0,0,0
prefuzz,enron_006816,text,1,52,2,6,6,12,2
prefuzz,enron_006851,text,1,1,0,6,0,0,0
prefuzz,enron_006911,text,1,2,0,6,0,0,0
prefuzz,enron_006918,text,1,1,0,6,0,0,0
prefuzz,enron_006937,text,1,1,0,6,0,0,0
prefuzz,enron_006938,text,1,1,0,6,0,0,0
prefuzz,enron_006982,text,1,41,1,6,6,6,1
prefuzz,enron_006994,text,1,2,0,6,0,0,0
prefuzz,enron_007044,text,1,2,0,6,0,0,0
prefuzz,enron_007172,text,1,45,1,6,6,6,1
prefuzz,enron_007173,text,1,2,0,6,0,0,0
prefuzz,enron_007254,text,1,1,0,6,0,0,0
prefuzz,enron_007298,text,1,2,0,6,0,0,0
prefuzz,enron_007312,text,1,44,1,6,6,6,1
prefuzz,enron_007359,text,1,1,0,6,0,0,0
prefuzz,enron_007435,text,1,2,0,6,0,0,0
prefuzz,enron_007458,text,1,1,0,6,0,0,0
prefuzz,enron_007496,text,1,52,1,6,6,6,1
prefuzz,enron_007575,text,1,2,0,6,0,0,0
prefuzz,enron_007703,text,1,2,0,6,0,0,0
prefuzz,enron_007749,text,1,8,0,6,1,0,0
prefuzz,enron_007927,text,1,1,0,6,0,0,0
prefuzz,enron_007960,text,1,1,0,6,0,0,0
prefuzz,enron_008050,text,1,1,0,6,0,0,0
prefuzz,enron_008113,text,1,43,1,6,6,6,1
prefuzz,enron_008207,text,1,1,0,6,0,0,0
prefuzz,enron_008219,text,1,1,0,6,0,0,0
prefuzz,enron_008245,text,1,1,0,6,0,0,0
prefuzz,enron_008283,text,1,1,0,6,0,0,0
prefuzz,enron_008325,text,1,2,0,6,0,0,0
prefuzz,enron_008333,text,1,1,0,6,0,0,0
prefuzz,enron_008360,text,1,2,0,6,0,0,0
prefuzz,enron_008425,text,1,2,0,6,0,0,0
prefuzz,enron_008641,text,1,1,0,6,0,0,0
prefuzz,enron_008669,text,1,1,0,6,0,0,0
prefuzz,enron_008692,text,1,1,0,6,0,0,0
prefuzz,enron_008703,text,1,85,7,6,6,42,7
prefuzz,enron_008727,text,1,43,1,6,6,6,1
prefuzz,enron_008884,text,1,1,0,6,0,0,0
prefuzz,enron_008887,text,1,2,0,6,0,0,0
prefuzz,enron_008888,text,1,61,1,6,6,6,1
prefuzz,enron_008916,text,1,2,0,6,0,0,0
prefuzz,enron_009024,text,1,2,0,6,0,0,0
prefuzz,enron_009039,text,1,2,0,6,0,0,0
prefuzz,enron_009106,text,1,2,0,6,0,0,0
prefuzz,enron_009185,text,1,2,0,6,0,0,0
prefuzz,enron_009214,text,1,2,0,6,0,0,0
prefuzz,enron_009262,text,1,80,6,6,6,36,6
prefuzz,enron_009306,text,1,1,0,6,0,0,0
prefuzz,enron_009358,text,1,56,3,6,6,18,3
prefuzz,enron_009503,text,1,1,0,6,0,0,0
prefuzz,enron_009557,text,1,1,0,6,0,0,0
prefuzz,enron_009562,text,1,47,1,6,6,6,1
prefuzz,enron_009564,text,1,2,0,6,0,0,0
prefuzz,enron_009649,text,1,2,0,6,0,0,0
prefuzz,enron_009655,text,1,2,0,6,0,0,0
prefuzz,enron_009676,text,1,1,0,6,0,0,0
prefuzz,enron_009709,text,1,74,5,6,6,30,5
prefuzz,enron_009788,text,1,54,2,6,6,12,2
prefuzz,enron_009936,text,1,1,0,6,0,0,0
prefuzz,enron_009948,text,1,1,0,6,0,0,0
prefuzz,enron_009983,text,1,2,0,6,0,0,0
prefuzz,enron_010027,text,1,1,0,6,0,0,0
prefuzz,enron_010045,text,1,2,0,6,0,0,0
prefuzz,enron_010181,text,1,2,0,6,0,0,0
prefuzz,enron_010278,text,1,2,0,6,0,0,0
prefuzz,enron_010288,text,1,1,0,6,0,0,0
prefuzz,enron_010339,text,1,44,1,6,6,6,1
prefuzz,enron_010348,text,1,1,0,6,0,0,0
prefuzz,enron_010437,text,1,1,0,6,0,0,0
prefuzz,enron_010461,text,1,2,0,6,0,0,0
prefuzz,enron_010478,text,1,1,0,6,0,0,0
prefuzz,enron_010594,text,1,1,0,6,0,0,0
prefuzz,enron_010596,text,1,2,0,6,0,0,0
prefuzz,enron_010629,text,1,47,1,6,6,6,1
prefuzz,enron_010630,text,1,2,0,6,0,0,0
prefuzz,enron_010697,text,1,2,0,6,0,0,0
prefuzz,enron_010731,text,1,2,0,6,0,0,0
prefuzz,enron_010734,text,1,1,0,6,0,0,0
prefuzz,enron_010781,text,1,2,0,6,0,0,0
prefuzz,enron_010865,text,1,45,1,6,6,6,1
prefuzz,enron_010908,text,1,1,0,6,0,0,0
prefuzz,enron_010937,text,1,2,0,6,0,0,0
prefuzz,enron_010955,text,1,1,0,6,0,0,0
prefuzz,enron_010978,text,1,1,0,6,0,0,0
prefuzz,enron_011001,text,1,42,1,6,6,6,1
prefuzz,enron_011058,text,1,45,1,6,6,6,1
prefuzz,enron_011122,text,1,2,0,6,0,0,0
prefuzz,enron_011224,text,1,1,0,6,0,0,0
prefuzz,enron_011359,text,1,19,0,6,2,2,1
prefuzz,enron_011369,text,1,2,0,6,0,0,0
prefuzz,enron_011426,text,1,2,0,6,0,0,0
prefuzz,enron_011476,text,1,1,0,6,0,0,0
prefuzz,enron_011536,text,1,8,0,6,0,0,0
prefuzz,enron_011550,text,1,1,0,6,0,0,0
prefuzz,enron_011717,text,1,2,0,6,0,0,0
prefuzz,enron_011727,text,1,8,0,6,1,0,0
prefuzz,enron_011750,text,1,45,1,6,6,6,1
prefuzz,enron_011829,text,1,2,0,6,0,0,0
prefuzz,enron_011904,text,1,1,0,6,0,0,0
prefuzz,enron_011973,text,1,1,0,6,0,0,0
prefuzz,enron_011987,text,1,1,0,6,0,0,0
prefuzz,enron_012017,text,1,1,0,6,0,0,0
prefuzz,enron_012087,text,1,1,0,6,0,0,0
prefuzz,enron_012117,text,1,2,0,6,0,0,0
prefuzz,enron_012215,text,1,2,0,6,0,0,0
prefuzz,enron_012293,text,1,2,0,6,0,0,0
prefuzz,enron_012344,text,1,44,1,6,6,6,1
prefuzz,enron_012360,text,1,1,0,6,0,0,0
prefuzz,enron_012395,text,1,2,0,6,0,0,0
prefuzz,enron_012501,text,1,2,0,6,0,0,0
prefuzz,enron_012547,text,1,2,0,6,0,0,0
prefuzz,enron_012591,text,1,2,0,6,0,0,0
prefuzz,enron_012596,text,1,2,0,6,0,0,0
prefuzz,enron_012745,text,1,47,1,6,6,6,1
prefuzz,enron_012803,text,1,20,0,6,2,2,1
prefuzz,enron_012825,text,1,1,0,6,0,0,0
prefuzz,enron_012835,text,1,2,0,6,0,0,0
prefuzz,enron_012838,text,1,2,0,6,0,0,0
prefuzz,enron_012909,text,1,2,0,6,0,0,0
prefuzz,enron_012940,text,1,46,1,6,6,6,1
prefuzz,enron_012953,text,1,2,0,6,0,0,0
prefuzz,enron_013069,text,1,2,0,6,0,0,0
prefuzz,enron_013097,text,1,2,0,6,0,0,0
prefuzz,enron_013264,text,1,1,0,6,0,0,0
prefuzz,enron_013308,text,1,2,0,6,0,0,0
prefuzz,enron_013380,text,1,2,0,6,0,0,0
prefuzz,enron_013515,text,1,2,0,6,0,0,0
prefuzz,enron_013580,text,1,2,0,6,0,0,0
prefuzz,enron_013613,text,1,1,0,6,0,0,0
prefuzz,enron_013653,text,1,1,0,6,0,0,0
prefuzz,enron_013720,text,1,118,11,6,6,66,11
prefuzz,enron_013751,text,1,2,0,6,0,0,0
prefuzz,enron_013764,text,1,2,0,6,0,0,0
prefuzz,enron_013766,text,1,14,0,6,1,1,1
prefuzz,enron_013832,text,1,2,0,6,0,0,0
prefuzz,enron_013842,text,1,2,0,6,0,0,0
prefuzz,enron_013862,text,1,1,0,6,0,0,0
prefuzz,enron_013876,text,1,2,0,6,0,0,0
prefuzz,enron_014019,text,1,2,0,6,0,0,0
prefuzz,enron_014136,text,1,52,2,6,6,12,2
prefuzz,enron_014167,text,1,2,0,6,0,0,0
prefuzz,enron_014180,text,1,45,1,6,6,6,1
prefuzz,enron_014263,text,1,2,0,6,0,0,0
prefuzz,enron_014352,text,1,1,0,6,0,0,0
prefuzz,enron_014354,text,1,41,1,6,6,6,1
prefuzz,enron_014402,text,1,2,0,6,0,0,0
prefuzz,enron_014464,text,1,45,1,6,6,6,1
prefuzz,enron_014554,text,1,55,2,6,6,12,2
prefuzz,enron_014579,text,1,2,0,6,0,0,0
prefuzz,enron_014614,text,1,47,1,6,6,6,1
prefuzz,enron_014696,text,1,2,0,6,0,0,0
prefuzz,enron_014718,text,1,53,2,6,6,12,2
prefuzz,enron_014726,text,1,2,0,6,0,0,0
prefuzz,enron_014766,text,1,2,0,6,0,0,0
prefuzz,enron_014807,text,1,1,0,6,0,0,0
prefuzz,enron_014918,text,1,1,0,6,0,0,0
prefuzz,enron_014956,text,1,2,0,6,0,0,0
prefuzz,enron_015012,text,1,1,0,6,0,0,0
prefuzz,enron_015021,text,1,2,0,6,0,0,0
prefuzz,enron_015103,text,1,2,0,6,0,0,0
prefuzz,enron_015141,text,1,2,0,6,0,0,0
prefuzz,enron_015234,text,1,2,0,6,0,0,0
prefuzz,enron_015264,text,1,1,0,6,0,0,0
prefuzz,enron_015338,text,1,1,0,6,0,0,0
prefuzz,enron_015364,text,1,2,0,6,0,0,0
prefuzz,enron_015443,text,1,2,0,6,0,0,0
prefuzz,enron_015660,text,1,2,0,6,0,0,0
prefuzz,enron_015709,text,1,2,0,6,0,0,0
prefuzz,enron_015773,text,1,2,0,6,0,0,0
prefuzz,enron_015882,text,1,2,0,6,0,0,0
prefuzz,enron_015940,text,1,2,0,6,0,0,0
prefuzz,enron_016063,text,1,3,0,6,0,0,0
prefuzz,enron_016065,text,1,2,0,6,0,0,0
prefuzz,enron_016122,text,1,2,0,6,0,0,0
prefuzz,enron_016159,text,1,2,0,6,0,0,0
prefuzz,enron_016168,text,1,2,0,6,0,0,0
prefuzz,enron_016193,text,1,2,0,6,0,0,0
prefuzz,enron_016272,text,1,3,0,6,0,0,0
prefuzz,enron_016301,text,1,3,0,6,0,0,0
prefuzz,enron_016416,text,1,19,0,6,0,0,0
prefuzz,enron_016491,text,1,2,0,6,0,0,0
prefuzz,enron_016527,text,1,78,3,6,6,18,3
prefuzz,enron_016643,text,1,2,0,6,0,0,0
prefuzz,enron_016781,text,1,2,0,6,0,0,0
prefuzz,enron_016964,text,1,2,0,6,0,0,0
prefuzz,enron_017021,text,1,2,0,6,0,0,0
prefuzz,enron_017046,text,1,2,0,6,0,0,0
prefuzz,enron_017061,text,1,2,0,6,0,0,0
prefuzz,enron_017063,text,1,2,0,6,0,0,0
prefuzz,enron_017256,text,1,54,1,6,6,6,1
prefuzz,enron_017321,text,1,2,0,6,0,0,0
prefuzz,enron_017400,text,1,2,0,6,0,0,0
prefuzz,enron_017473,text,1,2,0,6,0,0,0
prefuzz,enron_017611,text,1,54,1,6,6,6,1
prefuzz,enron_017634,text,1,2,0,6,0,0,0
prefuzz,enron_017644,text,1,2,0,6,0,0,0
prefuzz,enron_017742,text,1,2,0,6,0,0,0
prefuzz,enron_017806,text,1,2,0,6,0,0,0
prefuzz,enron_017812,text,1,2,0,6,0,0,0
prefuzz,enron_017813,text,1,2,0,6,0,0,0
prefuzz,enron_017894,text,1,2,0,6,0,0,0
prefuzz,enron_017954,text,1,2,0,6,0,0,0
prefuzz,enron_017956,text,1,2,0,6,0,0,0
prefuzz,enron_017981,text,1,53,1,6,6,6,1
prefuzz,enron_018025,text,1,2,0,6,0,0,0
prefuzz,enron_018027,text,1,2,0,6,0,0,0
prefuzz,enron_018081,text,1,55,1,6,6,6,1
prefuzz,enron_018173,text,1,113,9,6,6,54,9
prefuzz,enron_018242,text,1,2,0,6,0,0,0
prefuzz,enron_018244,text,1,50,1,6,6,6,1
prefuzz,enron_018320,text,1,2,0,6,0,0,0
prefuzz,enron_018400,text,1,2,0,6,0,0,0
prefuzz,enron_018434,text,1,2,0,6,0,0,0
prefuzz,enron_018455,text,1,1,0,6,0,0,0
prefuzz,enron_018513,text,1,2,0,6,0,0,0
prefuzz,enron_018515,text,1,2,0,6,0,0,0
prefuzz,enron_018689,text,1,2,0,6,0,0,0
prefuzz,enron_018741,text,1,2,0,6,0,0,0
prefuzz,enron_018779,text,1,2,0,6,0,0,0
prefuzz,enron_018803,text,1,55,1,6,6,6,1
prefuzz,enron_018821,text,1,2,0,6,0,0,0
prefuzz,enron_018839,text,1,2,0,6,0,0,0
prefuzz,enron_018924,text,1,2,0,6,0,0,0
prefuzz,enron_019020,text,1,2,0,6,0,0,0
prefuzz,enron_019187,text,1,2,0,6,0,0,0
prefuzz,enron_019215,text,1,2,0,6,0,0,0
prefuzz,enron_019326,text,1,2,0,6,0,0,0
prefuzz,enron_019333,text,1,2,0,6,0,0,0
prefuzz,enron_019365,text,1,2,0,6,0,0,0
prefuzz,enron_019421,text,1,55,1,6,6,6,1
prefuzz,enron_019462,text,1,2,0,6,0,0,0
prefuzz,enron_019479,text,1,2,0,6,0,0,0
prefuzz,enron_019520,text,1,2,0,6,0,0,0
prefuzz,enron_019585,text,1,2,0,6,0,0,0
prefuzz,enron_019590,text,1,2,0,6,0,0,0
prefuzz,enron_019661,text,1,2,0,6,0,0,0
prefuzz,enron_019662,text,1,2,0,6,0,0,0
prefuzz,enron_019697,text,1,2,0,6,0,0,0
prefuzz,enron_019786,text,1,2,0,6,0,0,0
prefuzz,enron_019806,text,1,2,0,6,0,0,0
prefuzz,enron_019810,text,1,2,0,6,0,0,0
prefuzz,enron_019840,text,1,2,0,6,0,0,0
prefuzz,enron_019843,text,1,53,1,6,6,6,1
prefuzz,enron_020213,text,1,2,0,6,0,0,0
prefuzz,enron_020257,text,1,2,0,6,0,0,0
prefuzz,enron_020286,text,1,2,0,6,0,0,0
prefuzz,enron_020305,text,1,2,0,6,0,0,0
prefuzz,enron_020319,text,1,1,0,6,0,0,0
prefuzz,enron_020535,text,1,2,0,6,0,0,0
prefuzz,enron_020543,text,1,2,0,6,0,0,0
prefuzz,enron_020676,text,1,2,0,6,0,0,0
prefuzz,enron_020767,text,1,2,0,6,0,0,0
prefuzz,enron_020829,text,1,2,0,6,0,0,0
prefuzz,enron_020842,text,1,2,0,6,0,0,0
prefuzz,enron_020885,text,1,2,0,6,0,0,0
prefuzz,enron_020981,text,1,53,1,6,6,6,1
prefuzz,enron_020989,text,1,17,0,6,1,1,1
prefuzz,enron_021156,text,1,2,0,6,0,0,0
prefuzz,enron_021165,text,1,2,0,6,0,0,0
prefuzz,enron_021199,text,1,2,0,6,0,0,0
prefuzz,enron_021267,text,1,54,1,6,6,6,1
prefuzz,enron_021311,text,1,2,0,6,0,0,0
prefuzz,enron_021322,text,1,2,0,6,0,0,0
prefuzz,enron_021334,text,1,61,2,6,6,12,2
prefuzz,enron_021394,text,1,2,0,6,0,0,0
prefuzz,enron_021400,text,1,2,0,6,0,0,0
prefuzz,enron_021407,text,1,62,1,6,6,6,1
prefuzz,enron_021442,text,1,3,0,6,0,0,0
prefuzz,enron_021555,text,1,2,0,6,0,0,0
prefuzz,enron_021761,text,1,2,0,6,0,0,0
prefuzz,enron_021856,text,1,2,0,6,0,0,0
prefuzz,enron_021884,text,1,2,0,6,0,0,0
prefuzz,enron_021953,text,1,2,0,6,0,0,0
prefuzz,enron_022020,text,1,61,2,6,6,12,2
prefuzz,enron_022105,text,1,53,1,6,6,6,1
prefuzz,enron_022106,text,1,51,1,6,6,6,1
prefuzz,enron_022168,text,1,2,0,6,0,0,0
prefuzz,enron_022462,text,1,55,1,6,6,6,1
prefuzz,enron_022484,text,1,2,0,6,0,0,0
prefuzz,enron_022580,text,1,2,0,6,0,0,0
prefuzz,enron_022588,text,1,2,0,6,0,0,0
prefuzz,enron_022591,text,1,56,1,6,6,6,1
prefuzz,enron_022613,text,1,2,0,6,0,0,0
prefuzz,enron_022620,text,1,2,0,6,0,0,0
prefuzz,enron_022630,text,1,2,0,6,0,0,0
prefuzz,enron_022642,text,1,2,0,6,0,0,0
prefuzz,enron_022690,text,1,55,1,6,6,6,1
prefuzz,enron_022713,text,1,2,0,6,0,0,0
prefuzz,enron_022778,text,1,2,0,6,0,0,0
prefuzz,enron_022852,text,1,2,0,6,0,0,0
prefuzz,enron_022923,text,1,56,1,6,6,6,1
prefuzz,enron_022924,text,1,2,0,6,0,0,0
prefuzz,enron_022968,text,1,2,0,6,0,0,0
prefuzz,enron_023031,text,1,2,0,6,0,0,0
prefuzz,enron_023050,text,1,2,0,6,0,0,0
prefuzz,enron_023063,text,1,2,0,6,0,0,0
prefuzz,enron_023181,text,1,56,1,6,6,6,1
prefuzz,enron_023204,text,1,2,0,6,0,0,0
prefuzz,enron_023215,text,1,2,0,6,0,0,0
prefuzz,enron_023269,text,1,68,3,6,6,18,3
prefuzz,enron_023278,text,1,62,2,6,6,12,2
prefuzz,enron_023298,text,1,15,0,6,1,1,1
prefuzz,enron_023304,text,1,2,0,6,0,0,0
prefuzz,enron_023406,text,1,54,1,6,6,6,1
prefuzz,enron_023465,text,1,2,0,6,0,0,0
prefuzz,enron_023534,text,1,2,0,6,0,0,0
prefuzz,enron_023601,text,1,53,1,6,6,6,1
prefuzz,enron_023697,text,1,55,1,6,6,6,1
prefuzz,enron_023730,text,1,2,0,6,0,0,0
prefuzz,enron_023735,text,1,2,0,6,0,0,0
prefuzz,enron_023788,text,1,53,1,6,6,6,1
prefuzz,enron_023789,text,1,2,0,6,0,0,0
prefuzz,enron_023815,text,1,2,0,6,0,0,0
prefuzz,enron_023867,text,1,2,0,6,0,0,0
prefuzz,enron_023873,text,1,2,0,6,0,0,0
prefuzz,enron_023874,text,1,2,0,6,0,0,0
prefuzz,enron_024017,text,1,2,0,6,0,0,0
prefuzz,enron_024025,text,1,2,0,6,0,0,0
prefuzz,enron_024063,text,1,2,0,6,0,0,0
prefuzz,enron_024075,text,1,2,0,6,0,0,0
prefuzz,enron_024340,text,1,2,0,6,0,0,0
prefuzz,enron_024388,text,1,59,1,6,6,6,1
prefuzz,enron_024415,text,1,53,1,6,6,6,1
prefuzz,enron_024427,text,1,51,1,6,6,6,1
prefuzz,enron_024541,text,1,56,1,6,6,6,1
prefuzz,enron_024633,text,1,2,0,6,0,0,0
prefuzz,enron_024696,text,1,2,0,6,0,0,0
prefuzz,enron_024697,text,1,53,1,6,6,6,1
prefuzz,enron_024799,text,1,2,0,6,0,0,0
prefuzz,enron_024814,text,1,2,0,6,0,0,0
prefuzz,enron_024854,text,1,2,0,6,0,0,0
prefuzz,enron_024902,text,1,2,0,6,0,0,0
prefuzz,enron_024904,text,1,3,0,6,0,0,0
prefuzz,enron_024948,text,1,2,0,6,0,0,0
prefuzz,enron_024993,text,1,2,0,6,0,0,0
prefuzz,enron_025081,text,1,53,1,6,6,6,1
prefuzz,enron_025130,text,1,3,0,6,0,0,0
prefuzz,enron_025188,text,1,53,1,6,6,6,1
prefuzz,enron_025390,text,1,2,0,6,0,0,0
prefuzz,enron_025428,text,1,2,0,6,0,0,0
prefuzz,enron_025465,text,1,2,0,6,0,0,0
prefuzz,enron_025488,text,1,2,0,6,0,0,0
prefuzz,enron_025552,text,1,2,0,6,0,0,0
prefuzz,enron_025556,text,1,101,7,6,6,42,7
prefuzz,enron_025601,text,1,2,0,6,0,0,0
prefuzz,enron_025625,text,1,2,0,6,0,0,0
prefuzz,enron_025647,text,1,2,0,6,0,0,0
prefuzz,enron_025689,text,1,2,0,6,0,0,0
prefuzz,enron_025721,text,1,2,0,6,0,0,0
prefuzz,enron_025732,text,1,2,0,6,0,0,0
prefuzz,enron_025913,text,1,2,0,6,0,0,0
prefuzz,enron_025919,text,1,2,0,6,0,0,0
prefuzz,enron_025921,text,1,2,0,6,0,0,0
prefuzz,enron_025978,text,1,2,0,6,0,0,0
prefuzz,enron_025998,text,1,2,0,6,0,0,0
prefuzz,enron_026110,text,1,2,0,6,0,0,0
prefuzz,enron_026255,text,1,422,0,6,3,89,58
